MISSION ST / RICHLAND AV,2,1,9,5,NON-CRIMINAL,64020,11/24/2013 0:00,Sunday,"AIDED CASE, MENTAL DISTURBED",130997290,1/1/1900 18:35,2013,37.73606048,-122.4244675,INGLESIDE,PSYCHOPATHIC CASE,61,3,Bernal Heights,"-122.4244675, 37.73606048",1
0 Block of MISSION ST,8,1,1,10,LARCENY/THEFT,6374,4/3/2008 0:00,Thursday,GRAND THEFT OF PROPERTY,86024997,1/1/1900 18:30,2008,37.79346071,-122.3927915,SOUTHERN,NONE,108,0,Financial District/South Beach,"-122.3927915, 37.79346071",1
1300 Block of 17TH ST,26,1,1,9,MOTOR VEHICLE THEFT,7021,5/22/2008 0:00,Thursday,STOLEN AUTOMOBILE,80542395,1/1/1900 22:00,2008,37.76504602,-122.3972582,BAYVIEW,NONE,54,0,Potrero Hill,"-122.3972582, 37.76504602",1
800 Block of FOLSOM ST,34,2,1,10,VANDALISM,28150,10/28/2007 0:00,Sunday,"MALICIOUS MISCHIEF, VANDALISM",71104560,1/1/1900 1:24,2007,37.78116668,-122.4023437,SOUTHERN,NONE,32,1,South of Market,"-122.4023437, 37.78116668",1
800 Block of HURON AV,28,2,9,1,VANDALISM,28165,6/28/2005 0:00,Tuesday,"MALICIOUS MISCHIEF, GRAFFITI",50720430,1/1/1900 2:30,2005,37.71093323,-122.4511077,INGLESIDE,NONE,66,1,Outer Mission,"-122.4511077, 37.71093323",1
21ST ST / SHOTWELL ST,20,2,3,2,SUSPICIOUS OCC,64085,10/27/2013 0:00,Sunday,INVESTIGATIVE DETENTION,130911262,1/1/1900 12:08,2013,37.75723223,-122.4156293,MISSION,NONE,53,1,Mission,"-122.4156293, 37.75723223",1
TURK ST / JONES ST,36,2,5,10,DRUG/NARCOTIC,16662,1/27/2005 0:00,Thursday,POSSESSION OF CONTROLLED SUBSTANCE FOR SALE,50102907,1/1/1900 9:04,2005,37.7830038,-122.4124143,TENDERLOIN,"ARREST, BOOKED",20,1,Tenderloin,"-122.4124143, 37.7830038",1
100 Block of 3RD ST,8,1,1,10,LARCENY/THEFT,6304,4/30/2004 0:00,Friday,GRAND THEFT FROM A BUILDING,40593037,1/1/1900 11:30,2004,37.78545749,-122.400916,SOUTHERN,NONE,32,0,Financial District/South Beach,"-122.400916, 37.78545749",1
TAYLOR ST / TURK ST,36,2,5,10,DRUG/NARCOTIC,16710,6/12/2007 0:00,Tuesday,POSSESSION OF NARCOTICS PARAPHERNALIA,70595495,1/1/1900 21:53,2007,37.78321452,-122.4107688,TENDERLOIN,"ARREST, CITED",20,1,Tenderloin,"-122.4107688, 37.78321452",1
400 Block of MISSION ST,8,1,1,10,LARCENY/THEFT,6244,12/12/2013 0:00,Thursday,GRAND THEFT FROM LOCKED AUTO,136235092,1/1/1900 23:45,2013,37.79014407,-122.3971894,SOUTHERN,NONE,108,0,Financial District/South Beach,"-122.3971894, 37.79014407",1
MARKET ST / HAYES ST,36,2,5,10,NON-CRIMINAL,71000,9/4/2013 0:00,Wednesday,LOST PROPERTY,130739393,1/1/1900 16:30,2013,37.77749368,-122.4162938,TENDERLOIN,NONE,21,3,Tenderloin,"-122.4162938, 37.77749368",1
1500 Block of HAIGHT ST,3,1,7,11,NON-CRIMINAL,64001,11/23/2013 0:00,Saturday,"CIVIL SIDEWALKS, WARNING",130994569,1/1/1900 19:00,2013,37.76995495,-122.4477831,PARK,NONE,25,3,Haight Ashbury,"-122.4477831, 37.76995495",1
2400 Block of FILLMORE ST,30,1,4,6,BURGLARY,5152,11/25/2011 0:00,Friday,"BURGLARY,STORE UNDER CONSTRUCTION, ATT. FORCIBLE",110948752,1/1/1900 18:42,2011,37.79204875,-122.4344025,NORTHERN,NONE,102,0,Pacific Heights,"-122.4344025, 37.79204875",1
100 Block of 15TH AV,29,1,8,4,ASSAULT,4134,10/25/2013 0:00,Friday,BATTERY,130907211,1/1/1900 17:55,2013,37.78528312,-122.474382,RICHMOND,EXCEPTIONAL CLEARANCE,2,0,Outer Richmond,"-122.474382, 37.78528312",1
300 Block of WEBSTER ST,9,1,4,11,FRAUD,9250,10/25/2008 0:00,Saturday,FRAUDULENT USE OF AUTOMATED TELLER CARD,81188316,1/1/1900 14:00,2008,37.77373225,-122.4290177,NORTHERN,PROSECUTED BY OUTSIDE AGENCY,26,1,Hayes Valley,"-122.42901770000002, 37.77373225",1
1400 Block of THOMAS AV,1,2,2,9,LARCENY/THEFT,6244,10/24/2004 0:00,Sunday,GRAND THEFT FROM LOCKED AUTO,41217842,1/1/1900 15:00,2004,37.72878929,-122.3885428,BAYVIEW,NONE,86,0,Bayview Hunters Point,"-122.3885428, 37.72878929",1
3RD ST / CARGO WY,1,1,2,9,OTHER OFFENSES,65016,2/27/2003 0:00,Thursday,"DRIVERS LICENSE, SUSPENDED OR REVOKED",30240743,1/1/1900 0:35,2003,37.74615697,-122.387178,BAYVIEW,"ARREST, CITED",56,3,Bayview Hunters Point,"-122.387178, 37.74615697",1
CALIFORNIA ST / LARKIN ST,21,1,6,3,PROSTITUTION,13070,7/28/2009 0:00,Tuesday,SOLICITS TO VISIT HOUSE OF PROSTITUTION,90764404,1/1/1900 3:50,2009,37.79078802,-122.4190391,NORTHERN,"ARREST, CITED",105,1,Nob Hill,"-122.41903909999998, 37.79078802",1
2000 Block of WASHINGTON ST,30,1,4,6,LARCENY/THEFT,6244,4/13/2005 0:00,Wednesday,GRAND THEFT FROM LOCKED AUTO,50412273,1/1/1900 21:00,2005,37.79258166,-122.4270074,NORTHERN,NONE,102,0,Pacific Heights,"-122.4270074, 37.79258166",1
800 Block of BRYANT ST,34,2,1,10,ASSAULT,4013,10/6/2013 0:00,Sunday,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,130843994,1/1/1900 9:17,2013,37.77542071,-122.4034048,SOUTHERN,NONE,32,0,South of Market,"-122.4034048, 37.77542071",1
500 Block of 25TH AV,29,1,8,4,MISSING PERSON,75000,12/11/2004 0:00,Saturday,FOUND PERSON,41406669,1/1/1900 19:23,2004,37.77910763,-122.4847315,RICHMOND,"ARREST, BOOKED",8,2,Outer Richmond,"-122.4847315, 37.77910763",1
HOWARD ST / RUSS ST,34,2,1,10,OTHER OFFENSES,30190,1/8/2003 0:00,Wednesday,VIOLATION OF MUNICIPAL POLICE CODE,30029224,1/1/1900 5:50,2003,37.77885985,-122.4082757,SOUTHERN,"ARREST, CITED",32,3,South of Market,"-122.4082757, 37.77885985",1
0 Block of RAYMOND AV,40,2,9,9,BURGLARY,5043,12/14/2013 0:00,Saturday,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",131059609,1/1/1900 12:30,2013,37.71215574,-122.4043066,INGLESIDE,NONE,75,0,Visitacion Valley,"-122.40430659999998, 37.71215574",1
300 Block of POWELL ST,36,2,6,3,LARCENY/THEFT,6302,9/9/2005 0:00,Friday,PETTY THEFT FROM A BUILDING,51017400,1/1/1900 17:43,2005,37.78782711,-122.4083843,CENTRAL,NONE,19,0,Tenderloin,"-122.4083843, 37.78782711",1
200 Block of STOCKTON ST,8,2,6,3,LARCENY/THEFT,6364,4/15/2005 0:00,Friday,GRAND THEFT SHOPLIFTING,50419724,1/1/1900 12:05,2005,37.7878093,-122.4065682,CENTRAL,NONE,19,0,Financial District/South Beach,"-122.4065682, 37.7878093",1
MISSION ST / 9TH ST,34,2,1,10,OTHER OFFENSES,65015,8/30/2005 0:00,Tuesday,TRAFFIC VIOLATION,50975431,1/1/1900 10:40,2005,37.77623104,-122.4147143,SOUTHERN,"ARREST, CITED",32,3,South of Market,"-122.4147143, 37.77623104",1
FILLMORE ST / SACRAMENTO ST,30,1,4,6,ROBBERY,3474,4/3/2009 0:00,Friday,ATTEMPTED ROBBERY WITH BODILY FORCE,90348672,1/1/1900 13:30,2009,37.78983713,-122.43403,NORTHERN,NONE,102,0,Pacific Heights,"-122.43403, 37.78983713",1
1900 Block of INNES AV,1,1,2,9,NON-CRIMINAL,7053,5/17/2004 0:00,Monday,IMPOUNDED VEHICLE,40562935,1/1/1900 6:50,2004,37.7432002,-122.3954252,BAYVIEW,NONE,85,3,Bayview Hunters Point,"-122.3954252, 37.7432002",1
0 Block of PHELAN AV,41,1,9,8,OTHER OFFENSES,14040,9/27/2005 0:00,Tuesday,INDECENT EXPOSURE,51088649,1/1/1900 18:07,2005,37.72569336,-122.4522897,INGLESIDE,"ARREST, CITED",95,3,West of Twin Peaks,"-122.4522897, 37.72569336",1
1400 Block of HOWARD ST,34,2,1,10,LARCENY/THEFT,6244,8/25/2010 0:00,Wednesday,GRAND THEFT FROM LOCKED AUTO,100783110,1/1/1900 19:18,2010,37.77352398,-122.4149272,SOUTHERN,NONE,32,0,South of Market,"-122.4149272, 37.77352398",1
15TH ST / DOLORES ST,5,1,3,5,MOTOR VEHICLE THEFT,7021,12/11/2013 0:00,Wednesday,STOLEN AUTOMOBILE,131051291,1/1/1900 23:00,2013,37.76626756,-122.4265407,MISSION,"ARREST, BOOKED",37,0,Castro/Upper Market,"-122.42654070000002, 37.76626756",1
0 Block of MINERVA ST,24,2,10,1,MISSING PERSON,75000,3/7/2008 0:00,Friday,FOUND PERSON,80061050,1/1/1900 13:00,2008,37.71568976,-122.4548216,TARAVAL,NONE,81,2,Oceanview/Merced/Ingleside,"-122.4548216, 37.71568976",1
SHOTWELL ST / 18TH ST,20,2,3,2,WARRANTS,63010,11/22/2005 0:00,Tuesday,WARRANT ARREST,51319660,1/1/1900 12:01,2005,37.76203479,-122.4160784,MISSION,"ARREST, BOOKED",53,3,Mission,"-122.4160784, 37.76203479",1
200 Block of PINE ST,8,2,6,3,BURGLARY,5071,6/16/2003 0:00,Monday,"BURGLARY, FORCIBLE ENTRY",30728012,1/1/1900 18:30,2003,37.79223597,-122.4003704,CENTRAL,NONE,108,0,Financial District/South Beach,"-122.4003704, 37.79223597",1
800 Block of BRYANT ST,34,2,1,10,SUSPICIOUS OCC,64065,10/22/2005 0:00,Saturday,"SUSPICIOUS AUTO, POSSIBLY SEX",51201603,1/1/1900 13:10,2005,37.77542071,-122.4034048,SOUTHERN,NONE,32,1,South of Market,"-122.4034048, 37.77542071",1
200 Block of SUTTER ST,8,2,6,3,LARCENY/THEFT,6365,3/21/2010 0:00,Sunday,PETTY THEFT WITH PRIOR,100266558,1/1/1900 9:14,2010,37.78975182,-122.4040139,CENTRAL,"ARREST, BOOKED",19,0,Financial District/South Beach,"-122.4040139, 37.78975182",1
900 Block of WISCONSIN ST,26,2,2,9,MOTOR VEHICLE THEFT,7021,1/9/2003 0:00,Thursday,STOLEN AUTOMOBILE,30050439,1/1/1900 20:00,2003,37.75527681,-122.3988144,BAYVIEW,NONE,54,0,Potrero Hill,"-122.3988144, 37.75527681",1
900 Block of MISSION ST,34,2,1,10,FRAUD,9320,9/2/2004 0:00,Thursday,"CREDIT CARD, THEFT BY USE OF",41008867,1/1/1900 7:00,2004,37.78156683,-122.4080525,SOUTHERN,NONE,32,1,South of Market,"-122.4080525, 37.78156683",1
2000 Block of MARKET ST,5,1,3,5,LARCENY/THEFT,6361,5/5/2009 0:00,Tuesday,PETTY THEFT SHOPLIFTING,90469870,1/1/1900 19:45,2009,37.76924706,-122.4269556,MISSION,"ARREST, CITED",28,0,Castro/Upper Market,"-122.4269556, 37.76924706",1
6TH ST / MINNA ST,34,2,1,10,DRUG/NARCOTIC,16622,1/18/2005 0:00,Tuesday,POSSESSION OF COCAINE FOR SALES,50064987,1/1/1900 8:16,2005,37.78053454,-122.408163,SOUTHERN,"ARREST, BOOKED",32,1,South of Market,"-122.408163, 37.78053454",1
800 Block of SUTTER ST,21,2,6,3,OTHER OFFENSES,15160,6/19/2013 0:00,Wednesday,VIOLATION OF EMERGENCY PROTECTIVE ORDER,130502582,1/1/1900 5:30,2013,37.78854528,-122.4143901,CENTRAL,"ARREST, BOOKED",50,3,Nob Hill,"-122.41439009999998, 37.78854528",1
900 Block of GOUGH ST,39,2,4,11,WARRANTS,63010,3/7/2012 0:00,Wednesday,WARRANT ARREST,120191327,1/1/1900 22:38,2012,37.78202406,-122.4239465,NORTHERN,NONE,100,3,Western Addition,"-122.4239465, 37.78202406",1
2000 Block of MISSION ST,20,2,3,2,DRUG/NARCOTIC,16645,10/3/2006 0:00,Tuesday,"CONTROLLED SUBSTANCE VIOLATION, LOITERING FOR",61057361,1/1/1900 19:04,2006,37.76422056,-122.4196583,MISSION,"ARREST, BOOKED",53,1,Mission,"-122.41965829999998, 37.76422056",1
19TH AV / EUCALYPTUS DR,41,1,10,8,OTHER OFFENSES,65016,11/26/2005 0:00,Saturday,"DRIVERS LICENSE, SUSPENDED OR REVOKED",51335359,1/1/1900 23:40,2005,37.73106503,-122.4748552,TARAVAL,"ARREST, CITED",41,3,West of Twin Peaks,"-122.4748552, 37.73106503",1
MISSION ST / 16TH ST,20,2,3,2,OTHER OFFENSES,65016,11/20/2009 0:00,Friday,"DRIVERS LICENSE, SUSPENDED OR REVOKED",91195408,1/1/1900 13:50,2009,37.76505012,-122.4196718,MISSION,"ARREST, CITED",53,3,Mission,"-122.4196718, 37.76505012",1
600 Block of LOMBARD ST,23,1,6,3,RECOVERED VEHICLE,7055,10/20/2010 0:00,Wednesday,RECOVERED VEHICLE - STOLEN OUTSIDE SF,100974284,1/1/1900 0:30,2010,37.80287457,-122.4122164,CENTRAL,NONE,106,2,North Beach,"-122.4122164, 37.80287457",1
MARKET ST / 7TH ST,34,2,5,10,OTHER OFFENSES,27170,6/24/2013 0:00,Monday,RESISTING ARREST,130517202,1/1/1900 1:07,2013,37.78047775,-122.4125153,SOUTHERN,"ARREST, CITED",21,3,South of Market,"-122.4125153, 37.78047775",1
1400 Block of VANDYKE AV,1,2,2,9,VANDALISM,28150,2/18/2013 0:00,Monday,"MALICIOUS MISCHIEF, VANDALISM",136035381,1/1/1900 17:00,2013,37.72762656,-122.3895881,BAYVIEW,NONE,86,1,Bayview Hunters Point,"-122.3895881, 37.72762656",1
800 Block of BRYANT ST,34,2,1,10,LARCENY/THEFT,6244,11/17/2010 0:00,Wednesday,GRAND THEFT FROM LOCKED AUTO,106147308,1/1/1900 20:45,2010,37.77542071,-122.4034048,SOUTHERN,NONE,32,0,South of Market,"-122.4034048, 37.77542071",1
3200 Block of 26TH ST,20,2,3,2,ASSAULT,4013,10/23/2010 0:00,Saturday,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,100985560,1/1/1900 11:00,2010,37.74919905,-122.4145932,MISSION,"ARREST, BOOKED",53,0,Mission,"-122.4145932, 37.74919905",1
2100 Block of 22ND ST,26,1,2,9,VANDALISM,28150,1/25/2003 0:00,Saturday,"MALICIOUS MISCHIEF, VANDALISM",30102836,1/1/1900 17:00,2003,37.75714891,-122.4023317,BAYVIEW,NONE,54,1,Potrero Hill,"-122.4023317, 37.75714891",1
0 Block of 6TH ST,34,2,5,10,DRUG/NARCOTIC,16660,8/7/2010 0:00,Saturday,POSSESSION OF CONTROLLED SUBSTANCE,100722588,1/1/1900 18:50,2010,37.78113406,-122.4090112,SOUTHERN,"ARREST, BOOKED",32,1,South of Market,"-122.4090112, 37.78113406",1
JONES ST / ELLIS ST,36,2,5,10,DRUG/NARCOTIC,16645,10/10/2009 0:00,Saturday,"CONTROLLED SUBSTANCE VIOLATION, LOITERING FOR",91045988,1/1/1900 7:05,2009,37.78486569,-122.4127841,TENDERLOIN,"ARREST, CITED",20,1,Tenderloin,"-122.4127841, 37.78486569",1
SHOTWELL ST / 18TH ST,20,2,3,2,DISORDERLY CONDUCT,27110,9/10/2007 0:00,Monday,MAINTAINING A PUBLIC NUISANCE AFTER NOTIFICATION,70926806,1/1/1900 10:10,2007,37.76203479,-122.4160784,MISSION,"ARREST, CITED",53,1,Mission,"-122.4160784, 37.76203479",1
800 Block of MARKET ST,34,2,5,10,LARCENY/THEFT,6365,8/29/2006 0:00,Tuesday,PETTY THEFT WITH PRIOR,60922159,1/1/1900 19:29,2006,37.78418935,-122.4076335,SOUTHERN,"ARREST, BOOKED",32,0,South of Market,"-122.4076335, 37.78418935",1
400 Block of GEARY ST,36,2,6,3,MOTOR VEHICLE THEFT,7025,1/16/2003 0:00,Thursday,STOLEN TRUCK,30068711,1/1/1900 20:00,2003,37.78709665,-122.4107216,CENTRAL,NONE,50,0,Tenderloin,"-122.4107216, 37.78709665",1
SAN JOSE AV / GENEVA AV,28,2,9,1,OTHER OFFENSES,65016,7/2/2005 0:00,Saturday,"DRIVERS LICENSE, SUSPENDED OR REVOKED",50739914,1/1/1900 20:39,2005,37.72072313,-122.4466072,INGLESIDE,"ARREST, CITED",80,3,Outer Mission,"-122.4466072, 37.72072313",1
300 Block of WEBSTER ST,9,1,4,11,NON-CRIMINAL,15095,4/16/2012 0:00,Monday,TARASOFF REPORT,120306576,1/1/1900 13:00,2012,37.77373225,-122.4290177,NORTHERN,NONE,26,3,Hayes Valley,"-122.42901770000002, 37.77373225",1
BARNEVELD AV / INDUSTRIAL ST,1,2,2,9,MOTOR VEHICLE THEFT,7021,9/27/2003 0:00,Saturday,STOLEN AUTOMOBILE,31141803,1/1/1900 14:00,2003,37.73871271,-122.4042596,BAYVIEW,NONE,82,0,Bayview Hunters Point,"-122.4042596, 37.73871271",1
200 Block of 11TH ST,34,2,1,10,SUSPICIOUS OCC,64070,3/30/2010 0:00,Tuesday,SUSPICIOUS OCCURRENCE,100298238,1/1/1900 17:20,2010,37.77244234,-122.4146475,SOUTHERN,PSYCHOPATHIC CASE,32,1,South of Market,"-122.41464750000002, 37.77244234",1
0 Block of OFARRELL ST,8,2,6,3,LARCENY/THEFT,6363,8/16/2012 0:00,Thursday,PETTY THEFT SHOPLIFTING,120652385,1/1/1900 15:37,2012,37.78673422,-122.4058954,TENDERLOIN,"ARREST, CITED",19,0,Financial District/South Beach,"-122.40589540000002, 37.78673422",1
300 Block of EDDY ST,36,2,5,10,WARRANTS,62050,11/18/2005 0:00,Friday,ENROUTE TO OUTSIDE JURISDICTION,51305788,1/1/1900 20:45,2005,37.78383444,-122.4129305,TENDERLOIN,"ARREST, BOOKED",20,3,Tenderloin,"-122.4129305, 37.78383444",1
PINE ST / HYDE ST,21,1,6,3,PROSTITUTION,13070,8/16/2006 0:00,Wednesday,SOLICITS TO VISIT HOUSE OF PROSTITUTION,60871885,1/1/1900 23:45,2006,37.7900459,-122.4172096,CENTRAL,"ARREST, BOOKED",16,1,Nob Hill,"-122.4172096, 37.7900459",1
46TH AV / JUDAH ST,35,1,10,7,ASSAULT,4134,6/9/2007 0:00,Saturday,BATTERY,70583791,1/1/1900 15:56,2007,37.76042174,-122.5059285,TARAVAL,NONE,39,0,Sunset/Parkside,"-122.5059285, 37.76042174",1
0 Block of TURK ST,36,2,5,10,DRUG/NARCOTIC,16710,8/15/2007 0:00,Wednesday,POSSESSION OF NARCOTICS PARAPHERNALIA,70828086,1/1/1900 10:08,2007,37.78327552,-122.4098494,TENDERLOIN,"ARREST, CITED",20,1,Tenderloin,"-122.4098494, 37.78327552",1
900 Block of HARRISON ST,34,2,1,10,VANDALISM,28160,7/15/2004 0:00,Thursday,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",40825608,1/1/1900 20:00,2004,37.77839909,-122.4027427,SOUTHERN,NONE,32,1,South of Market,"-122.40274270000002, 37.77839909",1
1100 Block of MARKET ST,36,2,5,10,VANDALISM,28150,2/24/2004 0:00,Tuesday,"MALICIOUS MISCHIEF, VANDALISM",40221357,1/1/1900 14:58,2004,37.77966604,-122.4137112,SOUTHERN,"ARREST, BOOKED",21,1,Tenderloin,"-122.4137112, 37.77966604",1
18TH ST / SOUTH VAN NESS AV,20,2,3,2,PROSTITUTION,13070,3/29/2007 0:00,Thursday,SOLICITS TO VISIT HOUSE OF PROSTITUTION,70325349,1/1/1900 20:40,2007,37.76196742,-122.4171804,MISSION,"ARREST, BOOKED",53,1,Mission,"-122.4171804, 37.76196742",1
SAN JOSE AV / LAKEVIEW AV,24,2,10,1,OTHER OFFENSES,65016,10/1/2013 0:00,Tuesday,"DRIVERS LICENSE, SUSPENDED OR REVOKED",130829499,1/1/1900 20:02,2013,37.71616947,-122.4503782,TARAVAL,"ARREST, CITED",81,3,Oceanview/Merced/Ingleside,"-122.45037820000002, 37.71616947",1
1100 Block of GENEVA AV,7,2,9,1,OTHER OFFENSES,65015,10/28/2006 0:00,Saturday,TRAFFIC VIOLATION,61153107,1/1/1900 23:15,2006,37.71447839,-122.436523,INGLESIDE,NONE,90,3,Excelsior,"-122.436523, 37.71447839",1
700 Block of 8TH AV,11,1,8,4,ASSAULT,19055,5/19/2012 0:00,Saturday,THREATENING PHONE CALL(S),120397503,1/1/1900 8:00,2012,37.7743137,-122.4660187,RICHMOND,NONE,5,0,Inner Richmond,"-122.4660187, 37.77431370000001",1
400 Block of CASTRO ST,5,1,3,5,DRUNKENNESS,19090,10/8/2004 0:00,Friday,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,41153393,1/1/1900 20:00,2004,37.76175972,-122.4351501,MISSION,NONE,38,1,Castro/Upper Market,"-122.4351501, 37.76175972",1
38TH AV / NORIEGA ST,35,1,10,7,VANDALISM,28160,6/2/2013 0:00,Sunday,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",130461455,1/1/1900 21:00,2013,37.75334063,-122.4968354,TARAVAL,NONE,39,1,Sunset/Parkside,"-122.4968354, 37.75334063",1
300 Block of MOULTRIE ST,2,1,9,2,FORGERY/COUNTERFEITING,9040,10/3/2006 0:00,Tuesday,"CHECKS, POSSESSION WITH INTENT TO PASS",61131313,1/1/1900 0:01,2006,37.73969436,-122.4159138,INGLESIDE,NONE,83,1,Bernal Heights,"-122.4159138, 37.73969436",1
800 Block of POST ST,36,2,6,10,TRESPASS,27195,4/9/2012 0:00,Monday,TRESPASSING,120280845,1/1/1900 7:45,2012,37.78729329,-122.4158219,CENTRAL,"ARREST, CITED",50,1,Tenderloin,"-122.4158219, 37.78729329",1
200 Block of CHANNEL ST,4,1,1,10,LARCENY/THEFT,6244,9/30/2010 0:00,Thursday,GRAND THEFT FROM LOCKED AUTO,100911800,1/1/1900 20:30,2010,37.77349131,-122.3925948,BAYVIEW,NONE,34,0,Mission Bay,"-122.39259479999998, 37.77349131",1
RUSS ST / MINNA ST,34,2,1,10,LARCENY/THEFT,6244,1/10/2010 0:00,Sunday,GRAND THEFT FROM LOCKED AUTO,106005063,1/1/1900 21:00,2010,37.77965932,-122.409286,SOUTHERN,NONE,32,0,South of Market,"-122.409286, 37.77965932",1
0 Block of SADOWA ST,24,2,10,1,RECOVERED VEHICLE,7055,3/9/2010 0:00,Tuesday,RECOVERED VEHICLE - STOLEN OUTSIDE SF,100227099,1/1/1900 17:53,2010,37.71227015,-122.4553679,TARAVAL,NONE,81,2,Oceanview/Merced/Ingleside,"-122.4553679, 37.71227015",1
FOLSOM ST / 8TH ST,34,2,1,10,ASSAULT,4134,11/23/2006 0:00,Thursday,BATTERY,61248924,1/1/1900 1:00,2006,37.77499068,-122.4100658,SOUTHERN,COMPLAINANT REFUSES TO PROSECUTE,32,0,South of Market,"-122.4100658, 37.77499068",1
4500 Block of ANZA ST,29,1,8,4,SUSPICIOUS OCC,64070,9/6/2006 0:00,Wednesday,SUSPICIOUS OCCURRENCE,60952059,1/1/1900 12:00,2006,37.7775485,-122.4969233,RICHMOND,NONE,8,1,Outer Richmond,"-122.4969233, 37.7775485",1
800 Block of MARKET ST,34,2,5,10,OTHER OFFENSES,15150,2/17/2008 0:00,Sunday,VIOLATION OF RESTRAINING ORDER,80172384,1/1/1900 23:21,2008,37.78418935,-122.4076335,SOUTHERN,"ARREST, BOOKED",32,3,South of Market,"-122.4076335, 37.78418935",1
1000 Block of MARKET ST,34,2,5,10,ROBBERY,3012,9/14/2007 0:00,Friday,ROBBERY ON THE STREET WITH A KNIFE,70945969,1/1/1900 22:00,2007,37.78127074,-122.4113396,SOUTHERN,NONE,32,0,South of Market,"-122.4113396, 37.78127074",1
100 Block of TOWNSEND ST,4,1,1,10,OTHER OFFENSES,7200,8/7/2008 0:00,Thursday,FALSE EVIDENCE OF VEHICLE REGISTRATION,80830667,1/1/1900 11:54,2008,37.77969101,-122.3915888,SOUTHERN,NONE,31,3,Mission Bay,"-122.3915888, 37.77969101",1
16TH ST / MISSION ST,20,2,3,2,OTHER OFFENSES,65016,12/1/2012 0:00,Saturday,"DRIVERS LICENSE, SUSPENDED OR REVOKED",120971721,1/1/1900 23:43,2012,37.76505012,-122.4196718,MISSION,"ARREST, CITED",53,3,Mission,"-122.4196718, 37.76505012",1
LARKIN ST / NORTHPOINT ST,32,1,6,6,LARCENY/THEFT,6114,4/18/2005 0:00,Monday,GRAND THEFT PICKPOCKET,50490956,1/1/1900 16:50,2005,37.80549603,-122.422009,CENTRAL,NONE,98,0,Russian Hill,"-122.422009, 37.80549603",1
14TH ST / VALENCIA ST,20,2,3,5,ASSAULT,4013,4/24/2004 0:00,Saturday,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,40471223,1/1/1900 23:50,2004,37.76814038,-122.4222016,MISSION,NONE,37,0,Mission,"-122.42220159999998, 37.76814038",1
1100 Block of MARKET ST,34,2,5,10,BAD CHECKS,9035,8/31/2004 0:00,Tuesday,"CHECKS, NON-SUFFICIENT FUNDS (FELONY)",40996425,1/1/1900 16:10,2004,37.77951403,-122.4135641,SOUTHERN,"ARREST, BOOKED",32,1,South of Market,"-122.4135641, 37.77951403",1
RAYMOND AV / DELTA ST,40,2,9,9,OTHER OFFENSES,71010,3/2/2013 0:00,Saturday,LOST/STOLEN LICENSE PLATE,130181863,1/1/1900 20:00,2013,37.71379782,-122.4091953,INGLESIDE,NONE,75,3,Visitacion Valley,"-122.4091953, 37.71379782",1
300 Block of SHOTWELL ST,20,2,3,2,VANDALISM,28160,5/28/2010 0:00,Friday,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",100499282,1/1/1900 23:00,2010,37.76281516,-122.4162202,MISSION,NONE,53,1,Mission,"-122.4162202, 37.76281516",1
2400 Block of HARRISON ST,20,2,3,2,LARCENY/THEFT,6374,6/1/2013 0:00,Saturday,GRAND THEFT OF PROPERTY,136142287,1/1/1900 0:01,2013,37.75820934,-122.412492,MISSION,NONE,53,0,Mission,"-122.412492, 37.75820934",1
300 Block of ELLIS ST,36,2,5,10,WARRANTS,63010,4/5/2009 0:00,Sunday,WARRANT ARREST,90357297,1/1/1900 20:40,2009,37.78502266,-122.4119876,TENDERLOIN,"ARREST, BOOKED",20,3,Tenderloin,"-122.4119876, 37.78502266",1
700 Block of HAIGHT ST,3,1,4,11,LARCENY/THEFT,6374,11/23/2012 0:00,Friday,GRAND THEFT OF PROPERTY,126185225,1/1/1900 10:15,2012,37.77152765,-122.4345586,PARK,NONE,26,0,Haight Ashbury,"-122.4345586, 37.77152765",1
2400 Block of TARAVAL ST,35,1,10,7,WARRANTS,63010,7/4/2010 0:00,Sunday,WARRANT ARREST,100615068,1/1/1900 20:00,2010,37.74237373,-122.4923165,TARAVAL,"ARREST, BOOKED",40,3,Sunset/Parkside,"-122.4923165, 37.74237373",1
BRANNAN ST / 3RD ST,34,2,1,10,MOTOR VEHICLE THEFT,7021,2/22/2013 0:00,Friday,STOLEN AUTOMOBILE,130156684,1/1/1900 22:45,2013,37.78009053,-122.3943045,SOUTHERN,NONE,32,0,South of Market,"-122.3943045, 37.78009053",1
800 Block of ALVARADO ST,22,1,3,5,ASSAULT,4134,4/17/2006 0:00,Monday,BATTERY,60410687,1/1/1900 16:27,2006,37.75331302,-122.4397939,MISSION,NONE,51,0,Noe Valley,"-122.4397939, 37.75331302",1
